     ,activation_hidden ,val_MEE_mean_rank ,alpha ,batch_size ,epochs ,hidden_layer_sizes ,lambd  ,learning_rate ,learning_rate_init ,nesterov
 191 ,tanh              ,             1557 ,  0.8 ,       1.0 ,   200 ,"[60, 60]"         ,0.0001 ,linear_decay  ,            0.1    ,False
 192 ,tanh              ,             1018 ,  0.8 ,       1.0 ,   200 ,"[60, 60]"         ,0.001  ,fixed         ,            0.0005 ,False
 193 ,tanh              ,              884 ,  0.8 ,       1.0 ,   200 ,"[60, 60]"         ,0.001  ,fixed         ,            0.001  ,False
 194 ,tanh              ,             1547 ,  0.8 ,       1.0 ,   200 ,"[60, 60]"         ,0.001  ,fixed         ,            0.1    ,False
 195 ,tanh              ,             1139 ,  0.8 ,       1.0 ,   200 ,"[60, 60]"         ,0.001  ,linear_decay  ,            0.0005 ,False
 196 ,tanh              ,             1020 ,  0.8 ,       1.0 ,   200 ,"[60, 60]"         ,0.001  ,linear_decay  ,            0.001  ,False
 197 ,tanh              ,             1523 ,  0.8 ,       1.0 ,   200 ,"[60, 60]"         ,0.001  ,linear_decay  ,            0.1    ,False
 198 ,tanh              ,             1016 ,  0.8 ,       1.0 ,   200 ,"[30, 30, 30]"     ,1e-05  ,fixed         ,            0.0005 ,False
 199 ,tanh              ,              863 ,  0.8 ,       1.0 ,   200 ,"[30, 30, 30]"     ,1e-05  ,fixed         ,            0.001  ,False
 200 ,tanh              ,              986 ,  0.8 ,       1.0 ,   200 ,"[30, 30, 30]"     ,1e-05  ,fixed         ,            0.1    ,False
 201 ,tanh              ,             1116 ,  0.8 ,       1.0 ,   200 ,"[30, 30, 30]"     ,1e-05  ,linear_decay  ,            0.0005 ,False
 202 ,tanh              ,              964 ,  0.8 ,       1.0 ,   200 ,"[30, 30, 30]"     ,1e-05  ,linear_decay  ,            0.001  ,False
 203 ,tanh              ,              865 ,  0.8 ,       1.0 ,   200 ,"[30, 30, 30]"     ,1e-05  ,linear_decay  ,            0.1    ,False
 204 ,tanh              ,             1034 ,  0.8 ,       1.0 ,   200 ,"[30, 30, 30]"     ,0.0001 ,fixed         ,            0.0005 ,False
 205 ,tanh              ,              851 ,  0.8 ,       1.0 ,   200 ,"[30, 30, 30]"     ,0.0001 ,fixed         ,            0.001  ,False
 206 ,tanh              ,             1110 ,  0.8 ,       1.0 ,   200 ,"[30, 30, 30]"     ,0.0001 ,fixed         ,            0.1    ,False
 207 ,tanh              ,             1133 ,  0.8 ,       1.0 ,   200 ,"[30, 30, 30]"     ,0.0001 ,linear_decay  ,            0.0005 ,False
 208 ,tanh              ,              977 ,  0.8 ,       1.0 ,   200 ,"[30, 30, 30]"     ,0.0001 ,linear_decay  ,            0.001  ,False
 209 ,tanh              ,             1128 ,  0.8 ,       1.0 ,   200 ,"[30, 30, 30]"     ,0.0001 ,linear_decay  ,            0.1    ,False
 210 ,tanh              ,             1144 ,  0.8 ,       1.0 ,   200 ,"[30, 30, 30]"     ,0.001  ,fixed         ,            0.0005 ,False
 211 ,tanh              ,              992 ,  0.8 ,       1.0 ,   200 ,"[30, 30, 30]"     ,0.001  ,fixed         ,            0.001  ,False
 212 ,tanh              ,              425 ,  0.8 ,       1.0 ,   200 ,"[30, 30, 30]"     ,0.001  ,fixed         ,            0.1    ,False
 213 ,tanh              ,             1264 ,  0.8 ,       1.0 ,   200 ,"[30, 30, 30]"     ,0.001  ,linear_decay  ,            0.0005 ,False
 214 ,tanh              ,             1149 ,  0.8 ,       1.0 ,   200 ,"[30, 30, 30]"     ,0.001  ,linear_decay  ,            0.001  ,False
 215 ,tanh              ,              747 ,  0.8 ,       1.0 ,   200 ,"[30, 30, 30]"     ,0.001  ,linear_decay  ,            0.1    ,False
 216 ,logistic          ,             1078 ,  0.0 ,      64   ,   200 ,"[30, 30]"         ,1e-05  ,fixed         ,            0.0005 ,False
 217 ,logistic          ,              913 ,  0.0 ,      64   ,   200 ,"[30, 30]"         ,1e-05  ,fixed         ,            0.001  ,False
 218 ,logistic          ,              145 ,  0.0 ,      64   ,   200 ,"[30, 30]"         ,1e-05  ,fixed         ,            0.1    ,False
 219 ,logistic          ,             1143 ,  0.0 ,      64   ,   200 ,"[30, 30]"         ,1e-05  ,linear_decay  ,            0.0005 ,False
 220 ,logistic          ,             1074 ,  0.0 ,      64   ,   200 ,"[30, 30]"         ,1e-05  ,linear_decay  ,            0.001  ,False
 221 ,logistic          ,              105 ,  0.0 ,      64   ,   200 ,"[30, 30]"         ,1e-05  ,linear_decay  ,            0.1    ,False
 222 ,logistic          ,             1084 ,  0.0 ,      64   ,   200 ,"[30, 30]"         ,0.0001 ,fixed         ,            0.0005 ,False
 223 ,logistic          ,              893 ,  0.0 ,      64   ,   200 ,"[30, 30]"         ,0.0001 ,fixed         ,            0.001  ,False
 224 ,logistic          ,              326 ,  0.0 ,      64   ,   200 ,"[30, 30]"         ,0.0001 ,fixed         ,            0.1    ,False
 225 ,logistic          ,             1167 ,  0.0 ,      64   ,   200 ,"[30, 30]"         ,0.0001 ,linear_decay  ,            0.0005 ,False
 226 ,logistic          ,             1056 ,  0.0 ,      64   ,   200 ,"[30, 30]"         ,0.0001 ,linear_decay  ,            0.001  ,False
 227 ,logistic          ,              122 ,  0.0 ,      64   ,   200 ,"[30, 30]"         ,0.0001 ,linear_decay  ,            0.1    ,False
 228 ,logistic          ,             1152 ,  0.0 ,      64   ,   200 ,"[30, 30]"         ,0.001  ,fixed         ,            0.0005 ,False
 229 ,logistic          ,             1011 ,  0.0 ,      64   ,   200 ,"[30, 30]"         ,0.001  ,fixed         ,            0.001  ,False
 230 ,logistic          ,              337 ,  0.0 ,      64   ,   200 ,"[30, 30]"         ,0.001  ,fixed         ,            0.1    ,False
 231 ,logistic          ,             1253 ,  0.0 ,      64   ,   200 ,"[30, 30]"         ,0.001  ,linear_decay  ,            0.0005 ,False
 232 ,logistic          ,             1142 ,  0.0 ,      64   ,   200 ,"[30, 30]"         ,0.001  ,linear_decay  ,            0.001  ,False
 233 ,logistic          ,              123 ,  0.0 ,      64   ,   200 ,"[30, 30]"         ,0.001  ,linear_decay  ,            0.1    ,False
 234 ,logistic          ,              995 ,  0.0 ,      64   ,   200 ,"[60, 60]"         ,1e-05  ,fixed         ,            0.0005 ,False
 235 ,logistic          ,              815 ,  0.0 ,      64   ,   200 ,"[60, 60]"         ,1e-05  ,fixed         ,            0.001  ,False
 236 ,logistic          ,              167 ,  0.0 ,      64   ,   200 ,"[60, 60]"         ,1e-05  ,fixed         ,            0.1    ,False
 237 ,logistic          ,             1091 ,  0.0 ,      64   ,   200 ,"[60, 60]"         ,1e-05  ,linear_decay  ,            0.0005 ,False
 238 ,logistic          ,              991 ,  0.0 ,      64   ,   200 ,"[60, 60]"         ,1e-05  ,linear_decay  ,            0.001  ,False
 239 ,logistic          ,              113 ,  0.0 ,      64   ,   200 ,"[60, 60]"         ,1e-05  ,linear_decay  ,            0.1    ,False
 240 ,logistic          ,             1000 ,  0.0 ,      64   ,   200 ,"[60, 60]"         ,0.0001 ,fixed         ,            0.0005 ,False
 241 ,logistic          ,              828 ,  0.0 ,      64   ,   200 ,"[60, 60]"         ,0.0001 ,fixed         ,            0.001  ,False
 242 ,logistic          ,               27 ,  0.0 ,      64   ,   200 ,"[60, 60]"         ,0.0001 ,fixed         ,            0.1    ,False
 243 ,logistic          ,             1097 ,  0.0 ,      64   ,   200 ,"[60, 60]"         ,0.0001 ,linear_decay  ,            0.0005 ,False
 244 ,logistic          ,              979 ,  0.0 ,      64   ,   200 ,"[60, 60]"         ,0.0001 ,linear_decay  ,            0.001  ,False
 245 ,logistic          ,               65 ,  0.0 ,      64   ,   200 ,"[60, 60]"         ,0.0001 ,linear_decay  ,            0.1    ,False
 246 ,logistic          ,             1086 ,  0.0 ,      64   ,   200 ,"[60, 60]"         ,0.001  ,fixed         ,            0.0005 ,False
 247 ,logistic          ,              961 ,  0.0 ,      64   ,   200 ,"[60, 60]"         ,0.001  ,fixed         ,            0.001  ,False
 248 ,logistic          ,              107 ,  0.0 ,      64   ,   200 ,"[60, 60]"         ,0.001  ,fixed         ,            0.1    ,False
 249 ,logistic          ,             1206 ,  0.0 ,      64   ,   200 ,"[60, 60]"         ,0.001  ,linear_decay  ,            0.0005 ,False
 250 ,logistic          ,             1085 ,  0.0 ,      64   ,   200 ,"[60, 60]"         ,0.001  ,linear_decay  ,            0.001  ,False
 251 ,logistic          ,              143 ,  0.0 ,      64   ,   200 ,"[60, 60]"         ,0.001  ,linear_decay  ,            0.1    ,False
 252 ,logistic          ,             1184 ,  0.0 ,      64   ,   200 ,"[30, 30, 30]"     ,1e-05  ,fixed         ,            0.0005 ,False
 253 ,logistic          ,              989 ,  0.0 ,      64   ,   200 ,"[30, 30, 30]"     ,1e-05  ,fixed         ,            0.001  ,False
 254 ,logistic          ,              308 ,  0.0 ,      64   ,   200 ,"[30, 30, 30]"     ,1e-05  ,fixed         ,            0.1    ,False
 255 ,logistic          ,             1243 ,  0.0 ,      64   ,   200 ,"[30, 30, 30]"     ,1e-05  ,linear_decay  ,            0.0005 ,False
 256 ,logistic          ,             1140 ,  0.0 ,      64   ,   200 ,"[30, 30, 30]"     ,1e-05  ,linear_decay  ,            0.001  ,False
 257 ,logistic          ,               71 ,  0.0 ,      64   ,   200 ,"[30, 30, 30]"     ,1e-05  ,linear_decay  ,            0.1    ,False
 258 ,logistic          ,             1199 ,  0.0 ,      64   ,   200 ,"[30, 30, 30]"     ,0.0001 ,fixed         ,            0.0005 ,False
 259 ,logistic          ,             1044 ,  0.0 ,      64   ,   200 ,"[30, 30, 30]"     ,0.0001 ,fixed         ,            0.001  ,False
 260 ,logistic          ,              388 ,  0.0 ,      64   ,   200 ,"[30, 30, 30]"     ,0.0001 ,fixed         ,            0.1    ,False
 261 ,logistic          ,             1272 ,  0.0 ,      64   ,   200 ,"[30, 30, 30]"     ,0.0001 ,linear_decay  ,            0.0005 ,False
 262 ,logistic          ,             1160 ,  0.0 ,      64   ,   200 ,"[30, 30, 30]"     ,0.0001 ,linear_decay  ,            0.001  ,False
 263 ,logistic          ,               12 ,  0.0 ,      64   ,   200 ,"[30, 30, 30]"     ,0.0001 ,linear_decay  ,            0.1    ,False
 264 ,logistic          ,             1237 ,  0.0 ,      64   ,   200 ,"[30, 30, 30]"     ,0.001  ,fixed         ,            0.0005 ,False
 265 ,logistic          ,             1100 ,  0.0 ,      64   ,   200 ,"[30, 30, 30]"     ,0.001  ,fixed         ,            0.001  ,False
 266 ,logistic          ,              186 ,  0.0 ,      64   ,   200 ,"[30, 30, 30]"     ,0.001  ,fixed         ,            0.1    ,False
 267 ,logistic          ,             1300 ,  0.0 ,      64   ,   200 ,"[30, 30, 30]"     ,0.001  ,linear_decay  ,            0.0005 ,False
 268 ,logistic          ,             1220 ,  0.0 ,      64   ,   200 ,"[30, 30, 30]"     ,0.001  ,linear_decay  ,            0.001  ,False
 269 ,logistic          ,               78 ,  0.0 ,      64   ,   200 ,"[30, 30, 30]"     ,0.001  ,linear_decay  ,            0.1    ,False
 270 ,logistic          ,             1399 ,  0.0 ,       1.0 ,   200 ,"[30, 30]"         ,1e-05  ,fixed         ,            0.0005 ,False
 271 ,logistic          ,             1314 ,  0.0 ,       1.0 ,   200 ,"[30, 30]"         ,1e-05  ,fixed         ,            0.001  ,False
 272 ,logistic          ,              429 ,  0.0 ,       1.0 ,   200 ,"[30, 30]"         ,1e-05  ,fixed         ,            0.1    ,False
 273 ,logistic          ,             1426 ,  0.0 ,       1.0 ,   200 ,"[30, 30]"         ,1e-05  ,linear_decay  ,            0.0005 ,False
 274 ,logistic          ,             1388 ,  0.0 ,       1.0 ,   200 ,"[30, 30]"         ,1e-05  ,linear_decay  ,            0.001  ,False
 275 ,logistic          ,              550 ,  0.0 ,       1.0 ,   200 ,"[30, 30]"         ,1e-05  ,linear_decay  ,            0.1    ,False
 276 ,logistic          ,             1392 ,  0.0 ,       1.0 ,   200 ,"[30, 30]"         ,0.0001 ,fixed         ,            0.0005 ,False
 277 ,logistic          ,             1332 ,  0.0 ,       1.0 ,   200 ,"[30, 30]"         ,0.0001 ,fixed         ,            0.001  ,False
 278 ,logistic          ,              407 ,  0.0 ,       1.0 ,   200 ,"[30, 30]"         ,0.0001 ,fixed         ,            0.1    ,False
 279 ,logistic          ,             1429 ,  0.0 ,       1.0 ,   200 ,"[30, 30]"         ,0.0001 ,linear_decay  ,            0.0005 ,False
 280 ,logistic          ,             1393 ,  0.0 ,       1.0 ,   200 ,"[30, 30]"         ,0.0001 ,linear_decay  ,            0.001  ,False
 281 ,logistic          ,              515 ,  0.0 ,       1.0 ,   200 ,"[30, 30]"         ,0.0001 ,linear_decay  ,            0.1    ,False
 282 ,logistic          ,             1415 ,  0.0 ,       1.0 ,   200 ,"[30, 30]"         ,0.001  ,fixed         ,            0.0005 ,False
 283 ,logistic          ,             1370 ,  0.0 ,       1.0 ,   200 ,"[30, 30]"         ,0.001  ,fixed         ,            0.001  ,False
 284 ,logistic          ,              806 ,  0.0 ,       1.0 ,   200 ,"[30, 30]"         ,0.001  ,fixed         ,            0.1    ,False
 285 ,logistic          ,             1435 ,  0.0 ,       1.0 ,   200 ,"[30, 30]"         ,0.001  ,linear_decay  ,            0.0005 ,False
 286 ,logistic          ,             1410 ,  0.0 ,       1.0 ,   200 ,"[30, 30]"         ,0.001  ,linear_decay  ,            0.001  ,False
 287 ,logistic          ,              672 ,  0.0 ,       1.0 ,   200 ,"[30, 30]"         ,0.001  ,linear_decay  ,            0.1    ,False
 288 ,logistic          ,             1349 ,  0.0 ,       1.0 ,   200 ,"[60, 60]"         ,1e-05  ,fixed         ,            0.0005 ,False
 289 ,logistic          ,             1267 ,  0.0 ,       1.0 ,   200 ,"[60, 60]"         ,1e-05  ,fixed         ,            0.001  ,False
 290 ,logistic          ,              520 ,  0.0 ,       1.0 ,   200 ,"[60, 60]"         ,1e-05  ,fixed         ,            0.1    ,False
 291 ,logistic          ,             1401 ,  0.0 ,       1.0 ,   200 ,"[60, 60]"         ,1e-05  ,linear_decay  ,            0.0005 ,False
 292 ,logistic          ,             1324 ,  0.0 ,       1.0 ,   200 ,"[60, 60]"         ,1e-05  ,linear_decay  ,            0.001  ,False
 293 ,logistic          ,              703 ,  0.0 ,       1.0 ,   200 ,"[60, 60]"         ,1e-05  ,linear_decay  ,            0.1    ,False
 294 ,logistic          ,             1347 ,  0.0 ,       1.0 ,   200 ,"[60, 60]"         ,0.0001 ,fixed         ,            0.0005 ,False
 295 ,logistic          ,             1292 ,  0.0 ,       1.0 ,   200 ,"[60, 60]"         ,0.0001 ,fixed         ,            0.001  ,False
 296 ,logistic          ,              359 ,  0.0 ,       1.0 ,   200 ,"[60, 60]"         ,0.0001 ,fixed         ,            0.1    ,False
 297 ,logistic          ,             1405 ,  0.0 ,       1.0 ,   200 ,"[60, 60]"         ,0.0001 ,linear_decay  ,            0.0005 ,False
 298 ,logistic          ,             1339 ,  0.0 ,       1.0 ,   200 ,"[60, 60]"         ,0.0001 ,linear_decay  ,            0.001  ,False
 299 ,logistic          ,              584 ,  0.0 ,       1.0 ,   200 ,"[60, 60]"         ,0.0001 ,linear_decay  ,            0.1    ,False
 300 ,logistic          ,             1380 ,  0.0 ,       1.0 ,   200 ,"[60, 60]"         ,0.001  ,fixed         ,            0.0005 ,False
 301 ,logistic          ,             1340 ,  0.0 ,       1.0 ,   200 ,"[60, 60]"         ,0.001  ,fixed         ,            0.001  ,False
 302 ,logistic          ,              564 ,  0.0 ,       1.0 ,   200 ,"[60, 60]"         ,0.001  ,fixed         ,            0.1    ,False
 303 ,logistic          ,             1418 ,  0.0 ,       1.0 ,   200 ,"[60, 60]"         ,0.001  ,linear_decay  ,            0.0005 ,False
 304 ,logistic          ,             1386 ,  0.0 ,       1.0 ,   200 ,"[60, 60]"         ,0.001  ,linear_decay  ,            0.001  ,False
 305 ,logistic          ,              730 ,  0.0 ,       1.0 ,   200 ,"[60, 60]"         ,0.001  ,linear_decay  ,            0.1    ,False
 306 ,logistic          ,             1395 ,  0.0 ,       1.0 ,   200 ,"[30, 30, 30]"     ,1e-05  ,fixed         ,            0.0005 ,False
 307 ,logistic          ,             1364 ,  0.0 ,       1.0 ,   200 ,"[30, 30, 30]"     ,1e-05  ,fixed         ,            0.001  ,False
 308 ,logistic          ,              663 ,  0.0 ,       1.0 ,   200 ,"[30, 30, 30]"     ,1e-05  ,fixed         ,            0.1    ,False
 309 ,logistic          ,             1424 ,  0.0 ,       1.0 ,   200 ,"[30, 30, 30]"     ,1e-05  ,linear_decay  ,            0.0005 ,False
 310 ,logistic          ,             1389 ,  0.0 ,       1.0 ,   200 ,"[30, 30, 30]"     ,1e-05  ,linear_decay  ,            0.001  ,False
 311 ,logistic          ,              423 ,  0.0 ,       1.0 ,   200 ,"[30, 30, 30]"     ,1e-05  ,linear_decay  ,            0.1    ,False
 312 ,logistic          ,             1396 ,  0.0 ,       1.0 ,   200 ,"[30, 30, 30]"     ,0.0001 ,fixed         ,            0.0005 ,False
 313 ,logistic          ,             1357 ,  0.0 ,       1.0 ,   200 ,"[30, 30, 30]"     ,0.0001 ,fixed         ,            0.001  ,False
 314 ,logistic          ,              756 ,  0.0 ,       1.0 ,   200 ,"[30, 30, 30]"     ,0.0001 ,fixed         ,            0.1    ,False
 315 ,logistic          ,             1425 ,  0.0 ,       1.0 ,   200 ,"[30, 30, 30]"     ,0.0001 ,linear_decay  ,            0.0005 ,False
 316 ,logistic          ,             1394 ,  0.0 ,       1.0 ,   200 ,"[30, 30, 30]"     ,0.0001 ,linear_decay  ,            0.001  ,False
 317 ,logistic          ,              518 ,  0.0 ,       1.0 ,   200 ,"[30, 30, 30]"     ,0.0001 ,linear_decay  ,            0.1    ,False
 318 ,logistic          ,             1413 ,  0.0 ,       1.0 ,   200 ,"[30, 30, 30]"     ,0.001  ,fixed         ,            0.0005 ,False
 319 ,logistic          ,             1382 ,  0.0 ,       1.0 ,   200 ,"[30, 30, 30]"     ,0.001  ,fixed         ,            0.001  ,False
 320 ,logistic          ,              957 ,  0.0 ,       1.0 ,   200 ,"[30, 30, 30]"     ,0.001  ,fixed         ,            0.1    ,False
